dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
2011-01-15,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,20
2011-01-15,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,12
2011-01-15,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,8
2011-01-15,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,5
2011-01-15,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,1
2011-01-15,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,3
2011-01-15,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,10
2011-01-15,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,23
2011-01-15,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,33
2011-01-15,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,59
2011-01-15,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,72
2011-01-15,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,89
2011-01-15,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,101
2011-01-15,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,118
2011-01-15,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,129
2011-01-15,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,128
2011-01-15,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,83
2011-01-15,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,84
2011-01-15,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,74
2011-01-15,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,41
2011-01-15,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,57
2011-01-15,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,26
2011-01-15,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,44
2011-01-16,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,39
2011-01-16,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,23
2011-01-16,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,16
2011-01-16,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,15
2011-01-16,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,1
2011-01-16,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,2
2011-01-16,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,1
2011-01-16,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,3
2011-01-16,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,18
2011-01-16,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,32
2011-01-16,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,79
2011-01-16,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,93
2011-01-16,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,104
2011-01-16,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,118
2011-01-16,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,91
2011-01-16,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,113
2011-01-16,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,99
2011-01-16,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,105
2011-01-16,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,67
2011-01-16,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,61
2011-01-16,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,57
2011-01-16,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,28
2011-01-16,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,21
2011-01-16,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,18
2011-01-17,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,17
2011-01-17,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,16
2011-01-17,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,8
2011-01-17,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,2
2011-01-17,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,3
2011-01-17,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,1
2011-01-17,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,5
2011-01-17,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,13
2011-01-17,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,33
2011-01-17,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,47
2011-01-17,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,57
2011-01-17,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,64
2011-01-17,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,80
2011-01-17,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,93
2011-01-17,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,86
2011-01-17,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,93
2011-01-17,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,82
2011-01-17,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,71
2011-01-17,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,92
2011-01-17,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,60
2011-01-17,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,33
2011-01-17,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,27
2011-01-17,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,13
2011-01-17,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,4
2011-01-18,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,3
2011-01-18,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,22
2011-01-18,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,28
2011-01-18,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,35
2011-01-18,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,61
2011-01-18,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,125
2011-01-18,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,133
2011-01-18,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,99
2011-01-18,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,83
2011-01-18,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,41
2011-01-18,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,33
2011-01-18,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,20
2011-01-19,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,3
2011-01-19,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,7
2011-01-19,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,3
2011-01-19,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,2
2011-01-19,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,7
2011-01-19,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,32
2011-01-19,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,90
2011-01-19,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,197
2011-01-19,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,109
2011-01-19,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,47
2011-01-19,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,52
2011-01-19,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,70
2011-01-19,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,78
2011-01-19,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,75
2011-01-19,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,82
2011-01-19,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,104
2011-01-19,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,197
2011-01-19,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,161
2011-01-19,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,112
2011-01-19,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,76
2011-01-19,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,59
2011-01-19,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,59
2011-01-19,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,28
2011-01-20,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,13
2011-01-20,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,5
2011-01-20,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,2
2011-01-20,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,1
2011-01-20,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,1
2011-01-20,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,6
2011-01-20,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,35
2011-01-20,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,101
2011-01-20,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,249
2011-01-20,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,143
2011-01-20,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,57
2011-01-20,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,68
2011-01-20,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,84
2011-01-20,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,98
2011-01-20,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,81
2011-01-20,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,70
2011-01-20,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,91
2011-01-20,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,215
2011-01-20,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,185
2011-01-20,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,152
2011-01-20,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,126
2011-01-20,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,57
2011-01-20,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,56
2011-01-20,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,31
2011-01-21,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,21
2011-01-21,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,6
2011-01-21,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,2
2011-01-21,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,1
2011-01-21,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,1
2011-01-21,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,5
2011-01-21,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,27
2011-01-21,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,68
2011-01-21,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,217
2011-01-21,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,166
2011-01-21,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,63
2011-01-21,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,59
2011-01-21,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,78
2011-01-21,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,73
2011-01-21,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,62
2011-01-21,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,65
2011-01-21,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,97
2011-01-21,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,161
2011-01-21,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,120
2011-01-21,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,96
2011-01-21,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,53
2011-01-21,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,41
2011-01-21,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,34
2011-01-21,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,27
2011-01-22,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,13
2011-01-22,1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,12
2011-01-22,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,11
2011-01-22,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,7
2011-01-22,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,3
2011-01-22,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,2
2011-01-22,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,8
2011-01-22,1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,27
2011-01-22,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,40
2011-01-22,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,53
2011-01-22,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,63
2011-01-22,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,70
2011-01-22,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,84
2011-01-22,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,75
2011-01-22,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0,103
2011-01-22,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,83
2011-01-22,1,0,1,17,0,6,0,1,0.12,0.197,0.28,0.0,67
2011-01-22,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,54
2011-01-22,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,59
2011-01-22,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,45
2011-01-22,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,39
2011-01-22,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0.0,30
2011-01-22,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,33
2011-01-23,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,22
2011-01-23,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,13
2011-01-23,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,18
2011-01-23,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,5
2011-01-23,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,3
2011-01-23,1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,1
2011-01-23,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,2
2011-01-23,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,19
2011-01-23,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,28
2011-01-23,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,58
2011-01-23,1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,99
2011-01-23,1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,116
2011-01-23,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,87
2011-01-23,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,110
2011-01-23,1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,77
2011-01-23,1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,65
2011-01-23,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,55
2011-01-23,1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,49
2011-01-23,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,50
2011-01-23,1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,35
2011-01-23,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194,25
2011-01-23,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,28
2011-01-23,1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,21
2011-01-24,1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,7
2011-01-24,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,1
2011-01-24,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,1
2011-01-24,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,1
2011-01-24,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,5
2011-01-24,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,15
2011-01-24,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0.0,84
2011-01-24,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0.0,177
2011-01-24,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0.0,102
2011-01-24,1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0.0,40
2011-01-24,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,46
2011-01-24,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,63
2011-01-24,1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,60
2011-01-24,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,45
2011-01-24,1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,57
2011-01-24,1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,70
2011-01-24,1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,184
2011-01-24,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,153
2011-01-24,1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,106
2011-01-24,1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,81
2011-01-24,1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,59
2011-01-24,1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,35
2011-01-24,1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,24
2011-01-25,1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,9
2011-01-25,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,5
2011-01-25,1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,2
2011-01-25,1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,1
2011-01-25,1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,9
2011-01-25,1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,36
2011-01-25,1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,108
2011-01-25,1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,238
2011-01-25,1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,144
2011-01-25,1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,55
2011-01-25,1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,61
2011-01-25,1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,106
2011-01-25,1,0,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343,93
2011-01-25,1,0,1,14,0,2,1,2,0.3,0.3333,0.45,0.0,68
2011-01-25,1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0.0,84
2011-01-25,1,0,1,16,0,2,1,2,0.32,0.3485,0.42,0.0,116
2011-01-25,1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0.0,222
2011-01-25,1,0,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896,225
2011-01-25,1,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,146
2011-01-25,1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.194,119
2011-01-25,1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.194,45
2011-01-25,1,0,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642,53
2011-01-25,1,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,40
2011-01-26,1,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,17
2011-01-26,1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,5
2011-01-26,1,0,1,2,0,3,1,3,0.22,0.2273,0.69,0.194,10
2011-01-26,1,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,1
2011-01-26,1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,8
2011-01-26,1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,30
2011-01-26,1,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,72
2011-01-26,1,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,58
2011-01-26,1,0,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836,28
2011-01-26,1,0,1,11,0,3,1,3,0.22,0.197,0.93,0.3284,41
2011-01-26,1,0,1,12,0,3,1,3,0.22,0.197,0.93,0.3284,48
2011-01-26,1,0,1,13,0,3,1,3,0.22,0.197,0.93,0.3284,47
2011-01-26,1,0,1,14,0,3,1,3,0.22,0.197,0.93,0.3582,36
2011-01-26,1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,43
2011-01-26,1,0,1,16,0,3,1,4,0.22,0.197,0.93,0.3284,36
2011-01-26,1,0,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582,26
2011-01-27,1,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.194,24
2011-01-27,1,0,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045,84
2011-01-27,1,0,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896,104
2011-01-27,1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,79
2011-01-27,1,0,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896,59
2011-01-27,1,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896,38
2011-01-27,1,0,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896,27
2011-01-27,1,0,1,23,0,4,1,1,0.18,0.197,0.8,0.1642,16
2011-01-28,1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,9
2011-01-28,1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,3
2011-01-28,1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,2
2011-01-28,1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1
2011-01-28,1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,4
2011-01-28,1,0,1,6,0,5,1,2,0.18,0.197,0.8,0.1343,16
2011-01-28,1,0,1,7,0,5,1,2,0.16,0.197,0.86,0.0896,60
2011-01-28,1,0,1,8,0,5,1,2,0.16,0.197,0.86,0.0896,157
2011-01-28,1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,101
2011-01-28,1,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,49
2011-01-28,1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,30
2011-01-28,1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,29
2011-01-28,1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,31
2011-01-28,1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,38
2011-01-28,1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,41
2011-01-28,1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,80
2011-01-28,1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,149
2011-01-28,1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,109
2011-01-28,1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,89
2011-01-28,1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194,62
2011-01-28,1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,58
2011-01-28,1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,26
2011-01-28,1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,23
2011-01-29,1,0,1,0,0,6,0,1,0.22,0.197,0.64,0.3582,28
2011-01-29,1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.194,20
2011-01-29,1,0,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642,15
2011-01-29,1,0,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343,8
2011-01-29,1,0,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045,3
2011-01-29,1,0,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343,2
2011-01-29,1,0,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045,5
2011-01-29,1,0,1,8,0,6,0,1,0.18,0.197,0.55,0.1642,34
2011-01-29,1,0,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896,34
2011-01-29,1,0,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045,55
2011-01-29,1,0,1,11,0,6,0,2,0.18,0.197,0.64,0.1343,64
2011-01-29,1,0,1,12,0,6,0,2,0.2,0.197,0.59,0.194,78
2011-01-29,1,0,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642,65
2011-01-29,1,0,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343,99
2011-01-29,1,0,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537,120
2011-01-29,1,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,107
2011-01-29,1,0,1,17,0,6,0,1,0.24,0.2879,0.6,0.0,91
2011-01-29,1,0,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343,68
2011-01-29,1,0,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537,58
2011-01-29,1,0,1,20,0,6,0,1,0.18,0.2121,0.74,0.0896,43
2011-01-29,1,0,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896,36
2011-01-29,1,0,1,22,0,6,0,1,0.16,0.197,0.8,0.0896,32
2011-01-29,1,0,1,23,0,6,0,1,0.16,0.197,0.8,0.0896,33
2011-01-30,1,0,1,0,0,0,0,1,0.16,0.1818,0.8,0.1045,33
2011-01-30,1,0,1,1,0,0,0,1,0.14,0.2121,0.8,0.0,29
2011-01-30,1,0,1,2,0,0,0,1,0.16,0.2273,0.8,0.0,11
2011-01-30,1,0,1,3,0,0,0,1,0.14,0.2121,0.93,0.0,8
2011-01-30,1,0,1,4,0,0,0,1,0.14,0.2121,0.93,0.0,1
2011-01-30,1,0,1,5,0,0,0,1,0.14,0.2121,0.86,0.0,3
2011-01-30,1,0,1,7,0,0,0,1,0.14,0.2121,0.86,0.0,3
2011-01-30,1,0,1,8,0,0,0,2,0.14,0.2121,0.86,0.0,12
2011-01-30,1,0,1,9,0,0,0,2,0.16,0.2273,0.8,0.0,38
2011-01-30,1,0,1,10,0,0,0,2,0.18,0.2424,0.8,0.0,64
2011-01-30,1,0,1,11,0,0,0,1,0.22,0.2727,0.75,0.0,59
