index,Ganancia bruta,Ganancia (pérdida),Ingresos de actividades ordinarias,Costo de ventas,Patrimonio total,Total pasivos,Total de activos,Ganancias acumuladas,Pasivos corrientes totales,Activos corrientes totales,Sector,event
18829,101982.0,-423490.0,6412668.0,6310686.0,157798.0,3179895.0,3337693.0,33411.0,3179895.0,3291962.0,F,0.0
2530,5049803.666666667,245483.66666666663,36648049.333333336,31598245.666666668,1711770.0,1682658.3333333333,3394428.333333333,1671214.6666666667,1381796.3333333333,3103761.333333333,G,0.0
10138,243290.5,-54644.5,1437177.0,1193886.5,967312.0,10349112.0,11316424.0,-54566.0,5375657.0,8333976.5,F,0.0
14448,2093978.0,234877.5,3936375.0,1842397.0,2089517.0,588516.5,2678033.5,1685810.0,381126.5,2587494.5,G,0.0
13913,4087987.5,-892567.0,15129164.0,11041176.5,1111683.5,3674355.5,4786039.0,-54340.0,3674355.5,3049011.5,G,0.0
2819,2968457.0,1109.0,2977590.0,9133.0,3112741.0,5718957.0,8831698.0,249030.0,2907799.0,3632991.0,M,1.0
12256,32595.0,11037.0,242647.0,210052.0,266293.0,478416.0,744709.0,60767.0,425394.0,255560.0,G,0.0
10818,3255950.5,2970875.0,13443471.5,10187521.0,6400219.5,12957635.0,19357854.5,3318772.5,6841313.5,18743923.0,F,0.0
2318,4201199.0,439000.6666666667,40092741.333333336,35891542.333333336,7095714.666666667,13557876.666666666,20653591.33333333,4383684.333333333,8822504.333333334,13474493.333333334,F,0.0
7417,1658344.6666666667,36867.333333333336,12825381.333333334,11167036.666666666,923774.3333333334,2802204.0,3725978.3333333335,317732.0,2384042.6666666665,3112886.6666666665,G,0.0
19419,-72575.0,-1461666.0,0.0,72575.0,2377023.0,272971.0,2649994.0,-2541075.0,272971.0,2004059.0,C,0.0
5367,3121073.6666666665,4449350.0,13901106.0,10780032.333333334,35668188.333333336,13785312.0,49453500.333333336,10777553.333333334,3476291.0,25737282.0,L,0.0
6520,7964210.0,1155818.3333333333,26619819.0,18655609.0,8057712.666666667,7471500.666666667,15529213.333333334,7187224.666666667,6153904.666666667,12439099.333333334,C,0.0
9613,57738.333333333336,-73672.33333333333,2386978.333333333,3493860.0,3974256.0,2780821.0,6755077.0,-218102.66666666663,2775461.0,6656908.0,F,0.0
13885,182222.0,35858.0,233267.5,102091.0,120067.5,129921.5,249989.0,81067.5,129921.5,248682.0,K,0.0
754,742261.3333333334,727940.3333333334,742261.3333333334,,16493151.333333334,1107612.6666666667,17600764.0,2234779.333333333,1055446.0,15292158.666666666,L,0.0
1372,3272741.333333333,72675.66666666667,11499263.666666666,8226522.333333333,2461393.333333333,5832653.666666667,8294047.0,1302193.3333333333,4122816.3333333335,5475372.333333333,C,0.0
20159,286275.0,24125.0,306518.0,20243.0,2375951.0,495712.0,2871663.0,167.0,257136.0,168154.0,F,0.0
16360,3310532.0,797691.0,3789963.0,479431.0,1414608.0,690683.0,2105291.0,1234985.0,690683.0,1485277.0,J,0.0
2494,746565.6666666666,64015.0,3427875.6666666665,2681310.0,29037459.33333333,6369067.333333333,35406526.666666664,14243211.333333334,539312.6666666666,1061105.3333333333,A,0.0
10813,6640944.0,3126432.0,6640944.0,,22910114.5,13059382.0,35969496.5,20926904.0,4853904.5,5286507.5,L,0.0
14733,9820806.5,4341245.0,22226860.0,12406053.5,9448423.0,4388333.5,13836756.5,7478116.5,4122348.5,10998403.0,C,0.0
12838,2946933.333333333,473830.0,8041069.0,5094135.666666667,3124900.6666666665,4056938.6666666665,7181839.333333333,2918606.6666666665,2326835.0,3575867.333333333,C,0.0
19387,798796.0,656320.0,798796.0,,5356390.0,510210.0,5866600.0,1279437.0,510210.0,1018690.0,K,0.0
166,2444950.6666666665,523575.3333333333,9492292.666666666,7047342.0,3603736.3333333335,2870370.333333333,6474106.666666667,1340099.3333333333,2012320.6666666667,3282905.0,C,0.0
4856,3345810.0,643222.0,6876563.666666667,3530753.6666666665,13878969.666666666,5105189.666666667,18984159.33333333,6446440.666666667,2283115.0,9039743.0,F,0.0
15187,1301405.0,-484466.5,5025832.5,3724427.5,1694320.0,559098.5,2253418.5,-530583.0,559098.5,2150301.5,M,0.0
1525,18594485.33333333,2610366.0,28896746.666666668,10302261.333333334,9704212.333333334,12070666.666666666,21774879.0,9229212.333333334,12070666.666666666,16803169.666666668,N,0.0
10867,41778.0,-85852.5,112642.0,70864.0,40942.0,137811.5,178753.5,-131232.5,67359.5,138984.5,M,0.0
4163,1629622.6666666667,188036.0,6205809.333333333,4576186.666666667,4891806.0,7677342.333333333,12569148.333333334,4782811.0,1306284.6666666667,7761985.0,F,0.0
17390,974062.0,216940.0,5438281.0,4464219.0,2201511.0,1123363.0,3324874.0,1946496.0,863766.0,1951838.0,G,0.0
13132,3108200.333333333,-185436.66666666663,33906368.333333336,30798168.0,1800773.6666666667,13367031.666666666,15167805.333333334,-659525.6666666666,11258310.333333334,14073297.0,N,0.0
14650,554610.5,90801.0,554610.5,,2252247.5,5034494.5,7286742.0,1578742.5,68694.0,73471.5,K,0.0
16363,991176.0,199548.0,3451749.0,2460573.0,1381503.0,821387.0,2202890.0,1112031.0,573356.0,1642832.0,C,0.0
18472,155925.0,-67980.0,155925.0,0.0,3491104.0,2659819.0,6150923.0,3446104.0,47501.0,5602008.0,A,0.0
4206,632828.3333333334,192145.0,4795815.0,4162986.6666666665,1560160.6666666667,4803951.666666667,6364112.333333333,1515160.6666666667,4803951.666666667,6360361.666666667,G,0.0
3575,3213940.333333333,708330.6666666666,7526094.0,4312153.666666667,783278.0,1849927.6666666667,2633205.6666666665,736278.0,1849911.6666666667,2329107.6666666665,C,0.0
18510,122464.0,-70653.0,122464.0,,1569604.0,3468441.0,5038045.0,49578.0,1268441.0,5038045.0,M,0.0
5180,6020633.666666667,326361.6666666667,10190716.333333334,4170082.6666666665,6025811.333333333,1856192.0,7882003.333333333,1264315.0,1242762.3333333333,2261070.333333333,I,0.0
5252,3149448.6666666665,1192567.6666666667,25871514.666666668,22722066.0,6100839.333333333,3292052.333333333,9392891.666666666,2832345.333333333,2046638.0,7003806.333333333,G,0.0
12579,4891312.0,743846.0,11719496.666666666,6828184.666666667,2902961.6666666665,9588526.0,12491487.666666666,1896677.0,2097714.6666666665,9789558.333333334,Q,0.0
968,6197635.333333333,655583.6666666666,40951961.333333336,34754326.0,11155469.0,4210541.0,15366010.0,1402577.0,4210541.0,3758888.3333333335,G,0.0
8543,714669.6666666666,123428.33333333331,8223861.333333333,7509191.666666667,1290433.3333333333,5728500.0,7018933.333333333,468895.3333333333,5439222.333333333,6968905.0,G,0.0
1491,2797227.0,1374989.6666666667,6620133.333333333,3822906.3333333335,5559152.333333333,6638656.666666667,12197809.0,1343048.3333333333,3022745.0,7831988.666666667,C,0.0
10103,3223096.0,-1554720.0,28346771.5,25123675.5,13245553.5,35981497.5,49227051.0,-31942578.5,7606182.5,16604543.5,B,0.0
11854,0.0,-3800.0,0.0,0.0,173073.0,1665918.0,1838991.0,158073.0,1665918.0,1789330.0,F,0.0
7373,1849844.0,-245212.3333333333,7039755.0,5189911.0,1829945.0,2298190.0,4128135.0,45236.333333333336,2053411.0,3286129.0,L,0.0
9154,17315066.666666668,761973.3333333334,103263571.33333331,85948504.66666667,10855314.0,77851865.66666667,88707179.66666667,2062313.3333333333,67455094.0,86634276.66666667,G,0.0
8351,0.0,1689461.3333333333,0.0,0.0,6379338.666666667,4750844.333333333,11130183.0,3916100.6666666665,196781.0,7057621.333333333,A,0.0
14020,4780195.0,345209.0,31829356.5,27049161.5,1919400.5,6349564.5,8268965.0,650661.5,6343989.5,7989878.0,G,0.0
8583,4183017.0,1720444.3333333333,11867243.666666666,7684226.666666667,5889092.0,5588482.666666667,11477574.666666666,5383910.666666667,4565480.0,9808750.333333334,M,0.0
126,5255503.0,2114621.0,12477771.0,7222268.0,7910462.0,5644513.0,13554975.0,4799437.0,4860398.666666667,8192660.333333333,B,0.0
4301,3780032.6666666665,1611932.6666666667,11804577.333333334,8024544.666666667,6018191.666666667,3183836.333333333,9202028.0,3793968.6666666665,1058576.0,4041678.0,F,0.0
19826,0.0,-146458.33333333334,0.0,0.0,191071.66666666663,5378746.0,5569817.666666667,-208928.3333333333,66833.5,1939410.0,N,0.0
16806,1667792.0,1924.0,2014839.0,347047.0,-78249.0,1044776.0,966527.0,-111848.0,592473.0,752457.0,I,0.0
19343,0.0,-3411.0,0.0,0.0,3902.0,2185.0,6087.0,-56098.0,2185.0,6087.0,F,0.0
10667,493812.5,66211.5,5867505.0,5373692.5,1001643.5,6659934.0,7661577.5,382249.5,6596629.5,7328319.5,F,0.0
4366,4131517.3333333335,-1423310.0,23238430.33333333,19106913.0,15035846.0,29582421.666666668,44618267.66666666,4547366.666666667,13166142.0,14843930.666666666,F,0.0
14125,2063087.0,171557.5,3708067.0,1644980.0,1145802.5,2447123.0,3592925.5,741032.5,2321490.5,1392162.5,G,0.0
6192,3700346.0,-4921861.0,21642372.0,17942026.0,4593115.0,23383592.0,27976707.0,-8479.0,10731827.0,7273815.0,C,1.0
12196,0.0,2270.0,0.0,0.0,522055.0,27452491.0,27974546.0,5921.0,27452491.0,27959564.0,F,0.0
8728,2010983.0,-4867746.0,39844864.0,37833881.0,2730871.0,17710420.0,20441291.0,-3182151.0,4337879.0,4891310.0,G,1.0
18050,0.0,-190237.0,0.0,,221829.0,1378120.0,1599949.0,201829.0,813596.0,1580122.0,B,0.0
20321,132419.0,25552.0,132419.0,,1626249.0,2159080.0,3785329.0,604156.0,2156687.0,3591957.0,L,0.0
16057,995938.0,91687.0,2914607.0,1918669.0,3576270.0,2086963.0,5663233.0,3476313.0,2086963.0,2458286.0,F,0.0
18577,868706.0,41697.0,3667209.0,2798503.0,1865685.0,2070925.0,3936610.0,1441353.0,1240757.0,3100130.0,F,0.0
3406,13796426.333333334,1208008.6666666667,13796426.333333334,,15880633.0,9933095.666666666,25813728.666666668,2524327.333333333,6363323.0,10122159.333333334,M,0.0
15108,93417.5,12158.5,93417.5,,28158.5,490138.0,518296.5,12158.5,250467.0,516296.5,K,0.0
15397,34993.5,529.0,53893.5,37800.0,73453.5,63878.5,137332.0,13453.5,63878.5,125332.0,K,0.0
13681,368439.5,77297.5,4470177.5,4101738.0,897306.0,242178.5,1139484.5,112048.5,242178.5,1117427.0,G,0.0
18194,-116047.0,-2443169.0,1696114.0,1812161.0,753446.0,3338554.0,4092000.0,-4799134.0,2882648.0,4078536.0,C,0.0
6602,972504.0,-67282.0,5138734.0,4166230.0,3645211.0,0.0,11078510.0,3379301.0,0.0,3135976.0,B,1.0
5889,837586.3333333334,466213.3333333333,837586.3333333334,0.0,26537965.0,3659650.0,30197615.0,26221259.0,106809.66666666669,1171057.6666666667,L,0.0
4969,491900.0,157474.33333333334,491900.0,,4218371.333333333,2041385.0,6259756.333333333,3563362.6666666665,267052.6666666667,285971.3333333333,L,0.0
20023,90477.0,-48676.0,227318.0,136841.0,409935.0,42823.0,452758.0,201452.0,42823.0,63866.0,G,0.0
4681,3538505.0,157382.66666666666,3538505.0,,4070237.6666666665,5230178.0,9300415.666666666,3280720.0,1162181.3333333333,3106279.0,P,0.0
10906,150615.5,12454.0,493200.5,342585.0,169050.5,18297.5,187348.0,39050.5,18297.5,153312.5,S,0.0
9394,702326.6666666666,143779.66666666666,702326.6666666666,,1823952.3333333333,3867859.3333333335,5691811.666666667,417398.3333333333,158360.33333333334,20136.666666666668,L,0.0
18096,1385796.0,728812.0,8341486.0,6955690.0,12239963.0,3020052.0,15260015.0,8673087.0,1363952.0,1093325.0,C,0.0
20394,0.0,-765128.0,0.0,0.0,29789706.0,322373.0,30112079.0,-3520594.0,230703.0,763231.0,A,0.0
9232,80903.33333333333,-58340.66666666666,80903.33333333333,0.0,2574257.333333333,2240923.6666666665,4815181.0,-123442.66666666669,1129167.5,53722.66666666666,L,0.0
20211,40173.0,-24480.0,40173.0,,3129782.0,453368.0,3583150.0,34498.0,453368.0,911209.0,L,0.0
12192,9912306.0,1093231.0,26460796.0,16548490.0,1857551.0,6514760.0,8372311.0,993356.0,4012728.0,2735608.0,G,0.0
5457,846554.6666666666,-104214.33333333331,1509299.6666666667,662745.0,22205626.33333333,1906963.0,24112589.33333333,21486304.33333333,570498.3333333334,6199523.666666667,C,0.0
8694,6687741.666666667,-1572855.0,6687741.666666667,,28074194.666666668,1550801.0,29624995.666666668,-13586662.333333334,1430723.3333333333,18292013.33333333,J,0.0
3254,3635653.6666666665,184369.3333333333,11121304.666666666,7485651.0,8669486.333333334,11914642.0,20584128.33333333,4901200.666666667,5042218.333333333,9926723.666666666,M,0.0
1068,1322410.6666666667,32351.666666666668,2767852.6666666665,1445442.0,4131019.0,15146750.666666666,19277769.666666668,3339261.0,1694202.6666666667,16903081.666666668,F,0.0
17661,405408.0,127405.0,2236734.0,1831326.0,1724407.0,461797.0,2186204.0,1665935.0,390368.0,1983947.0,M,0.0
7068,999107.0,36775.66666666666,5980295.0,4981188.0,473871.0,932334.6666666666,1406205.6666666667,250404.0,732639.6666666666,1281550.0,G,0.0
19488,668066.0,-5427532.0,4451532.0,3783466.0,-3479698.0,5998826.0,2519128.0,-9729698.0,1969208.0,2172201.0,G,0.0
17015,750350.0,348296.0,1870817.0,1120467.0,5271316.0,1517888.0,6789204.0,1352123.0,1517888.0,2984815.0,A,0.0
15479,558837.0,30481.5,558837.0,,1573244.0,818571.0,2391815.0,70388.5,394283.0,2339388.5,K,0.0
1696,63649.333333333336,46189.0,63649.333333333336,,3973994.0,2087561.0,6061555.0,-1212066.6666666667,5636.0,37424.0,L,0.0
2775,2806571.6666666665,501330.6666666667,8324324.666666667,5517753.0,5627773.666666667,3549614.0,9177387.666666666,4277773.666666667,2087235.6666666667,3924580.0,C,0.0
5300,6393566.0,2112409.6666666665,6393566.0,0.0,35530772.333333336,9427256.0,44958028.333333336,34602651.333333336,1613779.0,1686560.6666666667,K,0.0
15355,150000.0,-423349.0,150000.0,,1956694.5,767051.5,2723746.0,-886430.5,767051.5,2522746.0,M,0.0
13279,0.0,0.0,0.0,0.0,-1437.0,4673999.0,4672562.0,-1462649.0,4138417.5,39099.0,B,0.0
13905,1060594.5,143530.5,3868090.0,2807495.5,1145441.5,614841.0,1760282.5,995441.5,602496.0,1436247.5,C,0.0
5671,3161542.0,1345570.0,7978876.666666667,4817334.666666667,2880680.6666666665,1563223.0,4443903.666666667,2285282.333333333,1377472.3333333333,3071594.333333333,B,0.0
10800,5153872.0,-1754495.0,22504437.5,17350565.5,4351363.0,19699299.5,24050662.5,-1643231.0,19001819.0,23311615.5,G,0.0
6473,2358125.0,258988.66666666663,8710885.666666666,6352760.666666667,2905437.6666666665,7185005.0,10090442.666666666,1995904.3333333333,5477131.333333333,9702640.333333334,C,0.0
12563,12344464.666666666,4321338.333333333,19751788.0,7407323.333333333,4680699.666666667,30271007.33333333,34951707.0,4321338.0,29408302.666666668,34867713.0,H,0.0
6580,325055.6666666667,-95896.33333333331,325055.6666666667,,5526610.666666667,3738768.6666666665,9265379.333333334,5224610.666666667,52102.0,200678.66666666663,K,0.0
6082,9880293.0,300274.3333333333,79635271.0,69754978.0,13342432.333333334,19304682.666666668,32647115.0,2836988.0,15524454.666666666,22960647.666666668,I,0.0
7546,1082666.6666666667,767333.3333333334,8794000.0,7711333.333333333,6136333.333333333,4963333.333333333,11099666.666666666,-569666.6666666666,3858666.6666666665,1382000.0,G,0.0
9030,392783.6666666667,-582683.6666666666,26786191.33333333,26393407.666666668,3712901.0,4848420.0,8561321.0,-1272096.3333333333,4695877.666666667,4634592.0,C,0.0
12804,403666.6666666667,-237867.3333333333,403666.6666666667,,1554552.3333333333,1289058.0,2843610.333333333,1157552.3333333333,820436.0,823112.3333333334,L,0.0
6101,47901588.333333336,4331784.333333333,273627281.3333333,225725693.0,119902470.33333331,59040916.0,178943386.33333334,42263484.333333336,46926528.0,95933775.33333331,G,0.0
8249,748888.6666666666,-141712.0,748888.6666666666,0.0,9580860.333333334,2004911.3333333333,11585771.666666666,691618.0,142682.33333333334,84579.0,L,0.0
17503,1807795.0,289043.0,3428333.0,1620538.0,897459.0,871901.0,1769360.0,593848.0,824372.0,1613803.0,G,0.0
15516,2133617.5,132626.0,2133617.5,,631841.0,395084.0,1026925.0,228131.0,395084.0,992022.0,G,0.0
20146,35353.0,-2345.0,405590.0,370237.0,289748.0,137523.0,427271.0,170713.0,137523.0,345735.0,G,0.0
8649,541590.3333333334,-726367.0,3837915.3333333335,3296325.0,29560008.666666668,16856498.333333332,46416507.0,18475894.0,3074174.0,2093246.6666666667,L,0.0
2314,1962515.0,-1002067.0,2062645.0,100130.0,1047058.0,5589522.0,6636580.0,-1367609.0,4161857.0,1698632.0,F,1.0
15079,502496.0,20008.5,512359.0,9863.0,1479338.5,971556.0,2450894.5,-20661.5,564330.0,1750625.0,K,0.0
7139,1276943.0,1230126.0,1276943.0,0.0,22701946.0,11244493.333333334,33946439.333333336,21126060.666666668,6354426.333333333,8313804.666666667,L,0.0
13235,2545679.333333333,-770478.6666666666,12995684.0,10450004.666666666,922163.6666666666,51221400.66666666,52143564.333333336,-4868227.666666667,50334664.333333336,17277609.333333332,B,0.0
9750,1341571.5,135331.5,3437551.5,2095980.0,1581068.0,1861827.0,3442895.0,405507.5,1555060.0,3376325.5,G,0.0
3096,464981.0,72265.0,464981.0,0.0,6732166.0,3364540.6666666665,10096706.666666666,6239242.333333333,62732.0,377907.3333333333,L,0.0
8861,1258909.3333333333,-341772.3333333333,4876241.333333333,3617332.0,14297040.0,10738287.333333334,25035327.33333333,-10177926.0,1695315.6666666667,5920958.0,C,0.0
11088,2417481.0,1545731.5,2417481.0,,19206937.5,1937180.5,21144118.0,13559746.0,433079.0,2199279.0,L,0.0
9717,1389451.6666666667,384241.3333333333,1389451.6666666667,,18417045.666666668,1116748.0,19533793.666666668,20961.0,319885.6666666667,1046646.3333333334,L,0.0
1679,6472996.666666667,891794.0,12003436.333333334,5530439.666666667,3996403.6666666665,3011733.0,7008136.666666667,2352930.333333333,1995293.3333333333,4476560.666666667,M,0.0
14323,331281.0,194615.0,2666360.5,2335079.5,6372051.0,1056358.0,7428409.0,2572835.0,1056358.0,2389868.5,A,0.0
14269,2692171.0,339230.5,7127190.0,4435019.0,1626853.5,4225098.5,5851952.0,1026853.5,2561352.5,5095616.5,M,0.0
14765,1227378.5,-324281.0,1227378.5,0.0,32790435.5,489023.5,33279459.0,19801395.5,140519.5,30801062.0,J,0.0
19391,295624.0,77932.0,757674.0,462050.0,383833.0,369109.0,752942.0,,369109.0,724351.0,G,0.0
6190,3507896.333333333,545346.3333333334,15628708.0,12120811.666666666,3457316.333333333,4799653.666666667,8256970.0,346690.6666666667,1904021.3333333333,1474931.0,H,0.0
18306,258949.0,12269.0,258949.0,0.0,159770.0,98423.0,258193.0,72093.0,26373.0,171543.0,S,0.0
18216,496857.0,271331.0,3024697.0,2527840.0,669957.0,2765942.0,3435899.0,620973.0,2765942.0,3427215.0,F,0.0
19134,938668.0,179059.0,3335287.0,2396619.0,177193.0,2308032.0,2485225.0,177193.0,2308032.0,2444485.0,G,0.0
9714,7991208.666666667,1302714.0,8631122.333333334,639913.6666666666,6808654.0,1580263.3333333333,8388917.333333334,2813379.333333333,1541228.3333333333,7485846.333333333,M,0.0
1744,15918040.0,1783448.6666666667,24654264.666666668,8736224.666666666,4272593.333333333,4373154.0,8645747.333333334,2255458.333333333,4079575.6666666665,8094587.666666667,G,0.0
8368,1914737.0,1990953.3333333333,2222977.333333333,462360.5,24883990.666666668,3432397.0,28316387.666666668,14918546.333333334,3432397.0,22662273.0,K,0.0
2241,545907.0,656964.0,2272465.6666666665,1726558.6666666667,2522154.0,5501833.666666667,8023987.666666667,2072154.0,4550390.333333333,4693401.666666667,A,0.0
3080,3650803.6666666665,-881409.6666666666,5837817.333333333,2187013.6666666665,2607713.0,1197598.6666666667,3805311.6666666665,2278847.6666666665,1197536.6666666667,3313019.6666666665,M,0.0
11027,30752.0,15545.0,1606929.0,1576177.0,38530.0,760317.0,798847.0,28530.0,268643.5,798847.0,F,0.0
10411,7091669.0,599733.5,16218111.5,9126442.5,9830956.5,5954332.0,15785288.5,734188.0,3229377.5,2233492.0,C,0.0
7263,782080.6666666666,202312.3333333333,3707749.6666666665,2925669.0,2707997.0,4390431.666666667,7098428.666666667,1300033.6666666667,1116013.3333333333,6442002.333333333,F,0.0
8002,2297312.333333333,643789.3333333334,53214286.333333336,50916974.0,2726504.333333333,1948873.6666666667,4675378.0,657808.0,1189364.3333333333,4015539.0,G,0.0
3192,3586364.6666666665,804670.3333333334,19142762.666666668,15556398.0,7255323.0,3415639.0,10670962.0,6496515.666666667,3409767.333333333,8629450.333333334,G,0.0
2166,3040107.6666666665,1634499.3333333333,22341590.0,19301482.33333333,10785595.0,13783679.0,24569274.0,9003693.0,9401744.0,17670172.333333332,C,0.0
12959,106184.33333333331,32293.666666666668,324949.6666666667,328148.0,3252998.333333333,177099.66666666666,3430098.0,3102998.333333333,33835.0,849265.3333333334,L,0.0
